Name;Last_Name;First_Name;Team;Age;Position;GP_13;GP_14;GP_15;GP_16;GP_17;GP_18;GP_var;GP_mean;G_13;G_14;G_15;G_16;G_17;G_18;A_13;A_14;A_15;A_16;A_17;A_18;PTS_13;PTS_14;PTS_15;PTS_16;PTS_17;PTS_18;PTS_var;PTS_mean;PAX_18;PTS/G_13;PTS/G_14;PTS/G_15;PTS/G_16;PTS/G_17;PTS/G_18;PTS/G_var;PTS/G_mean;$/PTS_13;$/PTS_14;$/PTS_15;$/PTS_16;$/PTS_17;$/PTS_18;Sh%_13;Sh%_14;Sh%_15;Sh%_16;Sh%_17;iSF_13;iSF_14;iSF_15;iSF_16;iSF_17;iSF_18;TOI/G_13;TOI/G_14;TOI/G_15;TOI/G_16;TOI/G_17;TOI/G_18;PPTOI/GP_17;PPTOI/GP_18;Sh%_18;ZS%_18;GC_18;SCF_18;GS/G_18;OWAR_18;OPS_18;PDO_17;PDO_18;iCF_17;iCF_18;iFF_17;iFF_18;Cap Cost_13;Cap Cost_14;Cap Cost_15;Cap Hit_16;Cap Hit_17;Cap Hit_18;Cap_Hit;END;Star;Score;POS;PTS
VALIEVRINAT;Valiev;Rinat;MTL;23.0;D;;;;10.0;;2.0;16.0;6.0;;;;0.0;;0.0;;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.0;;0.0;0.0;0.0;;;;94878.0487804878;;18983.731707317074;;;;0.0;;;;;7.0;;2.0;;;;12.3;;11.81;;0.85;0.077;0.556;0.0;9.0;0.05;0.0;0.0;;0.014000000000000012;;6.0;;4.0;;;;778000.0;;778333.0;;;0.0;2.0479383563439506;;
VANRIEMSDYKTREVOR;van Riemsdyk;Trevor;CAR;27.0;D;;;18.0;82.0;58.0;79.0;652.6875;59.25;;;0.0;3.0;5.0;3.0;;;1.0;11.0;11.0;13.0;;;1.0;14.0;16.0;16.0;39.1875;11.75;0.5;;;0.05555555555555555;0.17073170731707318;0.27586206896551724;0.20253164556962025;0.006302716051868011;0.17617024435194156;;;203048.78048780488;66071.42857142857;36471.03658536585;49676.06707317073;;;0.0;0.035;0.102;;;21.0;85.0;73.0;111.0;;;13.5;20.0;18.42;17.05;0.58;0.2;0.08;0.5579999999999999;5.3;647.0;0.46;0.66;0.3;1024;0.008000000000000007;161.0;195.0;103.0;155.0;;;925000.0;925000.0;825000.0;825000.0;2300000.0;;0.7538;3.736389393141982;;
VATANENSAMI;Vatanen;Sami; NJD;27.0;D;8.0;48.0;67.0;71.0;71.0;72.0;82.16;65.8;2.0;6.0;12.0;9.0;3.0;4.0;0.0;15.0;25.0;29.0;21.0;28.0;2.0;21.0;37.0;38.0;24.0;32.0;46.64;30.4;-1.1;0.25;0.4375;0.5522388059701493;0.5352112676056338;0.3380281690140845;0.4444444444444444;0.011175081723824016;0.42623711450571866;5521.073170731707;36933.797909407665;27868.820039551745;28755.45571245186;175876.5243902439;133765.24390243902;0.33299999999999996;0.08199999999999999;0.098;0.064;0.094;6.0;73.0;122.0;140.0;117.0;145.0;15.8;17.5;21.5;21.3;21.67;22.4;2.75;2.55;0.098;0.506;10.8;731.0;0.37;-0.52;1.8;1030;-0.0029999999999998916;252.0;294.0;170.0;201.0;113182.0;1325000.0;1262000.0;1262000.0;4875000.0;4875000.0;4875000.0;20.0;2.6679;5.2889925280690075;D;32.0
VLASICMARCEDOUARD;Vlasic;Marc-Edouard;SJS;31.0;D;48.0;81.0;70.0;67.0;75.0;81.0;32.160000000000004;74.8;3.0;5.0;9.0;8.0;6.0;11.0;4.0;19.0;14.0;31.0;22.0;21.0;7.0;24.0;23.0;39.0;28.0;32.0;34.160000000000004;29.2;6.7;0.14583333333333334;0.2962962962962963;0.32857142857142857;0.582089552238806;0.37333333333333335;0.3950617283950617;0.0168988429767794;0.3535309453613766;259233.4494773519;174923.78048780488;157741.25132555672;89040.02501563478;138828.39721254355;131192.83536585365;0.051;0.036000000000000004;0.092;0.069;0.092;59.0;138.0;98.0;116.0;140.0;161.0;20.8;20.7;22.1;23.1;21.07;22.55;1.92;1.13;0.09699999999999999;0.359;11.5;774.0;0.45;0.02;2.1;1000;-0.0029999999999998916;311.0;337.0;209.0;218.0;3100000.0;4250000.0;4250000.0;4250000.0;4250000.0;4250000.0;7000000.0;;2.6508;5.147608539692426;D;31.0
WARSOFSKYDAVID;Warsofsky;David;COL;28.0;D;;6.0;4.0;22.0;7.0;16.0;47.2;11.0;;1.0;0.0;1.0;0.0;0.0;;1.0;1.0;1.0;1.0;5.0;;2.0;1.0;2.0;1.0;5.0;2.16;2.2;2.5;;0.3333333333333333;0.25;0.09090909090909091;0.14285714285714285;0.3125;0.008948190157605741;0.2259199134199134;;32012.19512195122;6439.024390243902;80487.80487804879;49085.36585365854;26341.46341463415;;0.1;0.0;0.025;0.077;;10.0;7.0;40.0;14.0;18.0;;16.2;17.8;17.1;15.73;13.39;0.97;0.06;0.091;0.447;1.5;96.0;0.34;0.0;0.3;971;-0.02299999999999991;31.0;40.0;23.0;24.0;;875000.0;132000.0;600000.0;575000.0;675000.0;;19.0;0.0193;2.183178997562951;;
WEBERSHEA;Weber;Shea;MTL;33.0;D;48.0;79.0;78.0;78.0;78.0;26.0;436.96000000000004;67.8;9.0;23.0;15.0;20.0;17.0;6.0;19.0;33.0;30.0;31.0;25.0;10.0;28.0;56.0;45.0;51.0;42.0;16.0;192.4;42.0;1.0;0.5833333333333334;0.7088607594936709;0.5769230769230769;0.6538461538461539;0.5384615384615384;0.6153846153846154;0.0031001302332660523;0.6128015795737315;164260.82926829267;135172.97408536586;166082.92682926828;146543.75896700143;177949.23170731706;155705.57774390245;0.073;0.11800000000000001;0.063;0.106;0.091;124.0;195.0;237.0;189.0;183.0;75.0;25.9;26.9;26.4;25.4;25.07;25.35;3.15;3.61;0.067;0.53;6.1;358.0;0.86;0.32;1.5;1025;0.040000000000000036;425.0;163.0;284.0;114.0;7857143.0;7857143.0;7857000.0;7857000.0;7857143.0;7857143.0;7857143.0;26.0;2.4299;5.063362816361786;D;34.0
WEBERYANNICK;Weber;Yannick;NSH;30.0;D;6.0;49.0;65.0;45.0;73.0;47.0;124.16000000000001;55.8;0.0;6.0;11.0;0.0;1.0;2.0;2.0;4.0;10.0;7.0;7.0;3.0;2.0;10.0;21.0;7.0;8.0;5.0;31.76;10.2;-5.6;0.3333333333333333;0.20408163265306123;0.3230769230769231;0.15555555555555556;0.1095890410958904;0.10638297872340426;0.008614181491854852;0.20533657740636133;31097.560975609755;38841.46341463415;32084.78513356562;117595.81881533102;63986.28048780488;74512.19512195121;0.0;0.086;0.094;0.0;0.083;3.0;70.0;117.0;65.0;72.0;40.0;13.8;11.9;17.2;18.8;11.92;12.06;0.17;0.02;0.065;0.56;1.9;228.0;0.09;0.01;0.0;1001;-0.018999999999999906;152.0;82.0;96.0;57.0;850000.0;650000.0;850000.0;1500000.0;575000.0;650000.0;675000.0;;0.054;2.928957681305697;;
WEEGARMACKENZIE;Weegar;MacKenzie;FLA;25.0;D;;;;;3.0;60.0;812.25;31.5;;;;;0.0;2.0;;;;;0.0;6.0;;;;;0.0;8.0;16.0;4.0;8.0;;;;;0.0;0.13333333333333333;0.0044444444444444444;0.06666666666666667;;;;;24878.048780487803;61737.80487804878;;;;;0.08;;;;;3.0;58.0;;;;;17.45;14.57;1.94;0.38;0.053;0.575;2.7;387.0;0.26;0.15;-0.1;1037;-0.004999999999999893;5.0;133.0;5.0;83.0;;;;;680000.0;675000.0;;;0.4815;2.552326975737729;;
WELINSKIANDY;Welinski;Andy;ANA;25.0;D;;;;;;7.0;0.0;7.0;;;;;;0.0;;;;;;2.0;;;;;;2.0;0.0;2.0;0.0;;;;;;0.2857142857142857;0.0;0.2857142857142857;;;;;;39481.707317073175;;;;;;;;;;;6.0;;;;;;16.17;;1.04;0.049;0.507;0.6;35.0;0.04;-0.05;0.1;;-0.0029999999999998916;;14.0;;12.0;;;;;;925000.0;690000.0;;0.0335;2.2508984322843624;;
WERENSKIZACH;Werenski;Zach;CBJ;21.0;D;;;;;78.0;77.0;0.25;77.5;;;;;11.0;16.0;;;;;36.0;21.0;;;;;47.0;37.0;25.0;42.0;-9.4;;;;;0.6025641025641025;0.4805194805194805;0.0037237224425036596;0.5415417915417915;;;;;18720.809548521014;23475.609756097558;;;;;0.105;;;;;188.0;207.0;;;;;20.92;22.58;2.73;2.43;0.083;0.635;14.4;912.0;0.78;0.27;3.4;1028;0.0010000000000000009;390.0;383.0;257.0;283.0;;;;;925000.0;925000.0;;19.0;4.1396;6.77561652548296;D;44.0
WHITECLOUDZACH;Whitecloud;Zach;VGK;22.0;D;;;;;;1.0;0.0;1.0;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;;;;;;11280.487804878048;;;;;;;;;;;0.0;;;;;;16.7;;0.0;0.273;1.0;0.0;11.0;0.55;0.0;0.0;;-0.2729999999999999;;1.0;;0.0;;;;;;925000.0;;;0.0002;2.0394924997495516;;
WIDEMANCHRIS;Wideman;Chris;OTT;29.0;D;;;;64.0;76.0;16.0;672.0;52.0;;;;6.0;5.0;3.0;;;;7.0;12.0;5.0;;;;13.0;17.0;8.0;13.555555555555555;12.666666666666666;4.6;;;;0.203125;0.2236842105263158;0.5;0.018323095808325637;0.30893640350877194;;;;36022.51407129456;43615.4949784792;19512.19512195122;;;;0.069;0.069;;;;87.0;123.0;24.0;;;;14.0;13.97;11.56;1.55;2.13;0.10800000000000001;0.679;3.0;104.0;0.54;0.14;0.9;1007;-0.04600000000000004;249.0;45.0;160.0;32.0;;;;600000.0;800000.0;800000.0;1000000.0;;0.1587;3.3470141689603623;;
WOLANINCHRISTIAN;Wolanin;Christian;OTT;23.0;D;;;;;;10.0;0.0;10.0;;;;;;1.0;;;;;;2.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.3;0.0;0.3;;;;;;37601.62601626016;;;;;;;;;;;14.0;;;;;;14.65;;1.4;0.071;0.6709999999999999;1.1;70.0;0.36;0.0;0.2;;0.06499999999999995;;20.0;;16.0;;;;;;925000.0;925000.0;;0.0089;2.8385289487564584;;
YANDLEKEITH;Yandle;Keith;FLA;32.0;D;48.0;82.0;84.0;82.0;82.0;82.0;0.64;82.4;10.0;8.0;6.0;5.0;5.0;8.0;20.0;45.0;46.0;42.0;36.0;48.0;30.0;53.0;52.0;47.0;41.0;56.0;27.76;49.8;10.8;0.625;0.6463414634146342;0.6190476190476191;0.573170731707317;0.5;0.6829268292682927;0.0033953072782311;0.6077477739063105;102439.0243902439;99056.60377358491;91761.72607879924;111702.12765957447;154878.0487804878;113392.85714285714;0.077;0.033;0.026000000000000002;0.031;0.076;130.0;241.0;232.0;160.0;179.0;179.0;22.2;24.1;22.9;20.0;22.03;24.49;2.94;3.3;0.098;0.446;18.0;1037.0;0.58;0.18;4.0;998;-0.01200000000000001;394.0;360.0;267.0;249.0;5250000.0;5250000.0;4658000.0;5250000.0;6350000.0;6350000.0;6350000.0;23.0;4.1908;6.934865751649331;D;53.0
ZADOROVNIKITA;Zadorov;Nikita;COL;23.0;D;;7.0;60.0;22.0;56.0;77.0;668.24;44.4;;1.0;3.0;0.0;0.0;7.0;;0.0;12.0;2.0;10.0;13.0;;1.0;15.0;2.0;10.0;20.0;53.839999999999996;9.6;5.1;;0.14285714285714285;0.25;0.09090909090909091;0.17857142857142858;0.2597402597402597;0.004095968966098836;0.18441558441558442;;;85073.17073170732;119926.82926829268;61065.06341463415;100945.12195121951;;0.25;0.057999999999999996;0.0;0.059000000000000004;;4.0;52.0;18.0;61.0;94.0;;17.2;17.7;16.9;19.03;19.47;0.7;0.14;0.096;0.39299999999999996;7.4;641.0;0.2;0.16;0.9;963;-0.014000000000000012;157.0;238.0;103.0;147.0;;;1744000.0;894000.0;894167.0;2150000.0;2150000.0;19.0;2.0372;3.2534627529835225;D;20.0
ZAITSEVNIKITA;Zaitsev;Nikita;TOR;27.0;D;;;;;82.0;60.0;121.0;71.0;;;;;4.0;5.0;;;;;32.0;8.0;;;;;36.0;13.0;132.25;24.5;-13.3;;;;;0.43902439024390244;0.21666666666666667;0.012360739308612596;0.3278455284552846;;;;;25694.444444444445;253283.30206378986;;;;;0.091;;;;;106.0;54.0;;;;;21.85;22.22;1.98;0.23;0.109;0.381;4.9;605.0;0.23;0.09;0.2;995;-0.02499999999999991;301.0;165.0;179.0;83.0;;;;;925000.0;4500000.0;4500000.0;24.0;2.0702;3.5910485473482106;D;25.0
